"kode_prov","kode_kab","kode_kec","nama_wilayah"
"91","9107",NULL,"KABUPATEN PUNCAK JAYA"
"91","9108",NULL,"KABUPATEN PANIAI"
"91","9109",NULL,"KABUPATEN MIMIKA"
"91","9110",NULL,"KABUPATEN SARMI"
"91","9111",NULL,"KABUPATEN KEEROM"
"91","9112",NULL,"KAB PEGUNUNGAN BINTANG"
"91","9113",NULL,"KABUPATEN YAHUKIMO"
"91","9114",NULL,"KABUPATEN TOLIKARA"
"91","9115",NULL,"KABUPATEN WAROPEN"
"91","9116",NULL,"KABUPATEN BOVEN DIGOEL"
"91","9117",NULL,"KABUPATEN MAPPI"
"91","9118",NULL,"KABUPATEN ASMAT"
"91","9119",NULL,"KABUPATEN SUPIORI"
"91","9120",NULL,"KABUPATEN MAMBERAMO RAYA"
"91","9121",NULL,"KABUPATEN MAMBERAMO TENGAH"
"91","9122",NULL,"KABUPATEN YALIMO"
"91","9123",NULL,"KABUPATEN LANNY JAYA"
"91","9124",NULL,"KABUPATEN NDUGA"
"91","9125",NULL,"KABUPATEN PUNCAK"
"91","9126",NULL,"KABUPATEN DOGIYAI"
"91","9127",NULL,"KABUPATEN INTAN JAYA"
"91","9128",NULL,"KABUPATEN DEIYAI"
"91","9171",NULL,"KOTA JAYAPURA"
"92","9201",NULL,"KABUPATEN SORONG"
"92","9202",NULL,"KABUPATEN MANOKWARI"
"92","9203",NULL,"KABUPATEN FAK FAK"
"92","9204",NULL,"KABUPATEN SORONG SELATAN"
"92","9205",NULL,"KABUPATEN RAJA AMPAT"
"92","9206",NULL,"KABUPATEN TELUK BINTUNI"
"92","9207",NULL,"KABUPATEN TELUK WONDAMA"
"92","9208",NULL,"KABUPATEN KAIMANA"
"92","9209",NULL,"KABUPATEN TAMBRAUW"
"92","9210",NULL,"KABUPATEN MAYBRAT"
"92","9211",NULL,"KABUPATEN MANOKWARI SELATAN"
"92","9212",NULL,"KABUPATEN PEGUNUNGAN ARFAK"
"92","9271",NULL,"KOTA SORONG"
NULL,"1101","110101","BAKONGAN"
NULL,"1101","110102","KLUET UTARA"
NULL,"1101","110103","KLUET SELATAN"
NULL,"1101","110104","LABUHAN HAJI"
NULL,"1101","110105","MEUKEK"
NULL,"1101","110106","SAMADUA"
NULL,"1101","110107","SAWANG"
NULL,"1101","110108","TAPAKTUAN"
NULL,"1101","110109","TRUMON"
NULL,"1101","110110","PASI RAJA"
NULL,"1101","110111","LABUHAN HAJI TIMUR"
NULL,"1101","110112","LABUHAN HAJI BARAT"
NULL,"1101","110113","KLUET TENGAH"
NULL,"1101","110114","KLUET TIMUR"
NULL,"1101","110115","BAKONGAN TIMUR"
NULL,"1101","110116","TRUMON TIMUR"
NULL,"1101","110117","KOTA BAHAGIA"
NULL,"1101","110118","TRUMON TENGAH"
NULL,"1102","110201","LAWE ALAS"
NULL,"1102","110202","LAWE SIGALA-GALA"
NULL,"1102","110203","BAMBEL"
NULL,"1102","110204","BABUSSALAM"
NULL,"1102","110205","BADAR"
NULL,"1102","110206","BABUL MAKMUR"
NULL,"1102","110207","DARUL HASANAH"
NULL,"1102","110208","LAWE BULAN"
NULL,"1102","110209","BUKIT TUSAM"
NULL,"1102","110210","SEMADAM"
NULL,"1102","110211","BABUL RAHMAH"
NULL,"1102","110212","KETAMBE"
NULL,"1102","110213","DELENG POKHKISEN"
NULL,"1102","110214","LAWE SUMUR"
NULL,"1102","110215","TANOH ALAS"
NULL,"1102","110216","LEUSER"
NULL,"1103","110301","DARUL AMAN"
NULL,"1103","110302","JULOK"
NULL,"1103","110303","IDI RAYEUK"
NULL,"1103","110304","BIREM BAYEUN"
NULL,"1103","110305","SERBAJADI"
NULL,"1103","110306","NURUSSALAM"
NULL,"1103","110307","PEUREULAK"
NULL,"1103","110308","RANTAU SELAMAT"
NULL,"1103","110309","SIMPANG ULIM"
NULL,"1103","110310","RANTAU PEUREULAK"
NULL,"1103","110311","PANTE BIDARI"
NULL,"1103","110312","MADAT"
NULL,"1103","110313","INDRA MAKMU"
NULL,"1103","110314","IDI TUNONG"
NULL,"1103","110315","BANDA ALAM"
NULL,"1103","110316","PEUDAWA"
NULL,"1103","110317","PEUREULAK TIMUR"
NULL,"1103","110318","PEUREULAK BARAT"
NULL,"1103","110319","SUNGAI RAYA"
NULL,"1103","110320","SIMPANG JERNIH"
NULL,"1103","110321","DARUL IHSAN"
NULL,"1103","110322","DARUL FALAH"
NULL,"1103","110323","IDI TIMUR"
NULL,"1103","110324","PEUNARON"
NULL,"1104","110401","LINGE"
NULL,"1104","110402","SILIH NARA"
NULL,"1104","110403","BEBESEN"
NULL,"1104","110407","PEGASING"
NULL,"1104","110408","BINTANG"
NULL,"1104","110410","KETOL"
NULL,"1104","110411","KEBAYAKAN"
NULL,"1104","110412","KUTE PANANG"
NULL,"1104","110413","CELALA"
NULL,"1104","110417","LAUT TAWAR"
NULL,"1104","110418","ATU LINTANG"
NULL,"1104","110419","JAGONG JEGET"
NULL,"1104","110420","BIES"
NULL,"1104","110421","RUSIP ANTARA"
NULL,"1105","110501","JOHAN PAHWALAN"
NULL,"1105","110502","KAWAY XVI"
NULL,"1105","110503","SUNGAI MAS"
NULL,"1105","110504","WOYLA"
NULL,"1105","110505","SAMATIGA"
NULL,"1105","110506","BUBON"
NULL,"1105","110507","ARONGAN LAMBALEK"
NULL,"1105","110508","PANTE CEUREUMEN"
NULL,"1105","110509","MEUREUBO"
NULL,"1105","110510","WOYLA BARAT"
NULL,"1105","110511","WOYLA TIMUR"
NULL,"1105","110512","PANTON REU"
NULL,"1106","110601","LHOONG"
NULL,"1106","110602","LHOKNGA"
NULL,"1106","110603","INDRAPURI"
NULL,"1106","110604","SEULIMEUM"
NULL,"1106","110605","MONTASIK"
NULL,"1106","110606","SUKAMAKMUR"
NULL,"1106","110607","DARUL IMARAH"
NULL,"1106","110608","PEUKAN BADA"
NULL,"1106","110609","MESJID RAYA"
NULL,"1106","110610","INGIN JAYA"
NULL,"1106","110611","KUTA BARO"
NULL,"1106","110612","DARUSSALAM"
NULL,"1106","110613","PULO ACEH"
NULL,"1106","110614","LEMBAH SEULAWAH"
NULL,"1106","110615","KOTA JANTHO"
NULL,"1106","110616","KOTA COT GLIE"
NULL,"1106","110617","KUTA MALAKA"
NULL,"1106","110618","SIMPANG TIGA"
NULL,"1106","110619","DARUL KAMAL"
NULL,"1106","110620","BAITUSSALAM"
NULL,"1106","110621","KRUENG BARONA JAYA"
NULL,"1106","110622","LEUPUNG"
NULL,"1106","110623","BLANG BINTANG"
NULL,"1107","110703","BATEE"
NULL,"1107","110704","DELIMA"
NULL,"1107","110705","GEUMPANG"
NULL,"1107","110706","GEULUMPANG TIGA"
NULL,"1107","110707","INDRA JAYA"
NULL,"1107","110708","KEMBANG TANJONG"
NULL,"1107","110709","KOTA SIGLI"
NULL,"1107","110711","MILA"
NULL,"1107","110712","MUARA TIGA"
NULL,"1107","110713","MUTIARA"
NULL,"1107","110714","PADANG TIJI"
NULL,"1107","110715","PEUKAN BARO"
NULL,"1107","110716","PIDIE"
NULL,"1107","110717","SAKTI"
NULL,"1107","110718","SIMPANG TIGA"
NULL,"1107","110719","TANGSE"
NULL,"1107","110721","TIRO/TRUSEB"
NULL,"1107","110722","KEUMALA"
NULL,"1107","110724","MUTIARA TIMUR"
NULL,"1107","110725","GRONG-GRONG"
NULL,"1107","110727","MANE"
NULL,"1107","110729","GLUMPANG BARO"
NULL,"1107","110731","TITEUE"
NULL,"1108","110801","BAKTIYA"
NULL,"1108","110802","DEWANTARA"
NULL,"1108","110803","KUTA MAKMUR"
NULL,"1108","110804","LHOKSUKON"
NULL,"1108","110805","MATANGKULI"
NULL,"1108","110806","MUARA BATU"
NULL,"1108","110807","MEURAH MULIA"
NULL,"1108","110808","SAMUDERA"
NULL,"1108","110809","SEUNUDDON"
NULL,"1108","110810","SYAMTALIRA ARON"
NULL,"1108","110811","SYAMTALIRA BAYU"
NULL,"1108","110812","TANAH LUAS"
NULL,"1108","110813","TANAH PASIR"
NULL,"1108","110814","TANAH JAMBO AYE"
NULL,"1108","110815","SAWANG"
NULL,"1108","110816","NISAM"
NULL,"1108","110817","COT GIREK"
NULL,"1108","110818","LANGKAHAN"
NULL,"1108","110819","BAKTIYA BARAT"
NULL,"1108","110820","PAYA BAKONG"
NULL,"1108","110821","NIBONG"
NULL,"1108","110822","SIMPANG KRAMAT"
NULL,"1108","110823","LAPANG"
NULL,"1108","110824","PIRAK TIMUR"
NULL,"1108","110825","GEUREDONG PASE"
NULL,"1108","110826","BANDA BARO"
NULL,"1108","110827","NISAM ANTARA"
NULL,"1109","110901","SIMEULUE TENGAH"
NULL,"1109","110902","SALANG"
NULL,"1109","110903","TEUPAH BARAT"
NULL,"1109","110904","SIMEULUE TIMUR"
NULL,"1109","110905","TELUK DALAM"
NULL,"1109","110906","SIMEULUE BARAT"
NULL,"1109","110907","TEUPAH SELATAN"
NULL,"1109","110908","ALAPAN"
NULL,"1109","110909","TEUPAH TENGAH"
NULL,"1109","110910","SIMEULUE CUT"
NULL,"1110","111001","PULAU BANYAK"
NULL,"1110","111002","SIMPANG KANAN"
NULL,"1110","111004","SINGKIL"
NULL,"1110","111006","GUNUNG MERIAH"
NULL,"1110","111009","KOTA BAHARU"
NULL,"1110","111010","SINGKIL UTARA"
NULL,"1110","111011","DANAU PARIS"
NULL,"1110","111012","SURO MAKMUR"
NULL,"1110","111013","SINGKOHOR"
NULL,"1110","111014","KUALA BARU"
NULL,"1110","111016","PULAU BANYAK BARAT"
NULL,"1111","111101","SAMALANGA"
NULL,"1111","111102","JEUNIEB"
NULL,"1111","111103","PEUDADA"
NULL,"1111","111104","JEUMPA"
NULL,"1111","111105","PEUSANGAN"
NULL,"1111","111106","MAKMUR"
NULL,"1111","111107","GANDAPURA"
NULL,"1111","111108","PANDRAH"
NULL,"1111","111109","JULI"
NULL,"1111","111110","JANGKA"
NULL,"1111","111111","SIMPANG MAMPLAM"
NULL,"1111","111112","PEULIMBANG"
NULL,"1111","111113","KOTA JUANG"
NULL,"1111","111114","KUALA"
NULL,"1111","111115","PEUSANGAN SIBLAH KRUENG"
NULL,"1111","111116","PEUSANGAN SELATAN"
NULL,"1111","111117","KUTA BLANG"
NULL,"1112","111201","BLANG PIDIE"
NULL,"1112","111202","TANGAN-TANGAN"
NULL,"1112","111203","MANGGENG"
NULL,"1112","111204","SUSOH"
NULL,"1112","111205","KUALA BATEE"
NULL,"1112","111206","BABAH ROT"
NULL,"1112","111207","SETIA"
NULL,"1112","111208","JEUMPA"
NULL,"1112","111209","LEMBAH SABIL"
NULL,"1113","111301","BLANGKEJEREN"
NULL,"1113","111302","KUTAPANJANG"
NULL,"1113","111303","RIKIT GAIB"
NULL,"1113","111304","TERANGUN"
NULL,"1113","111305","PINING"
NULL,"1113","111306","BLANGPEGAYON"
NULL,"1113","111307","PUTERI BETUNG"
NULL,"1113","111308","DABUN GELANG"
NULL,"1113","111309","BLANGJERANGO"
NULL,"1113","111310","TERIPE JAYA"
NULL,"1113","111311","PANTAN CUACA"
NULL,"1114","111401","TEUNOM"
NULL,"1114","111402","KRUENG SABEE"
NULL,"1114","111403","SETIA BHAKTI"
NULL,"1114","111404","SAMPOINIET"
NULL,"1114","111405","JAYA"
NULL,"1114","111406","PANGA"
NULL,"1114","111407","INDRA JAYA"
NULL,"1114","111408","DARUL HIKMAH"
NULL,"1114","111409","PASIE RAYA"
NULL,"1115","111501","KUALA"
NULL,"1115","111502","SEUNAGAN"
NULL,"1115","111503","SEUNAGAN TIMUR"
NULL,"1115","111504","BEUTONG"
NULL,"1115","111505","DARUL MAKMUR"
NULL,"1115","111506","SUKA MAKMUE"
NULL,"1115","111507","KUALA PESISIR"
NULL,"1115","111508","TADU RAYA"
NULL,"1115","111509","TRIPA MAKMUR"
NULL,"1115","111510","BEUTONG ATEUH BANGGALANG"
NULL,"1116","111601","MANYAK PAYED"
NULL,"1116","111602","BENDAHARA"
NULL,"1116","111603","KARANG BARU"
NULL,"1116","111604","SERUWAY"
NULL,"1116","111605","KOTA KUALASINPANG"
NULL,"1116","111606","KEJURUAN MUDA"
NULL,"1116","111607","TAMIANG HULU"
NULL,"1116","111608","RANTAU"
NULL,"1116","111609","BANDA MULIA"
NULL,"1116","111610","BANDAR PUSAKA"
NULL,"1116","111611","TENGGULUN"
NULL,"1116","111612","SEKERAK"
NULL,"1117","111701","PINTU RIME GAYO"
NULL,"1117","111702","PERMATA"
NULL,"1117","111703","SYIAH UTAMA"
NULL,"1117","111704","BANDAR"
NULL,"1117","111705","BUKIT"
NULL,"1117","111706","WIH PESAM"
NULL,"1117","111707","TIMANG GAJAH"
NULL,"1117","111708","BENER KELIPAH"
NULL,"1117","111709","MESIDAH"
NULL,"1117","111710","GAJAH PUTIH"
NULL,"1118","111801","MEUREUDU"
NULL,"1118","111802","ULIM"
NULL,"1118","111803","JANGKA BUAYA"
NULL,"1118","111804","BANDAR DUA"
NULL,"1118","111805","MEURAH DUA"
NULL,"1118","111806","BANDAR BARU"
NULL,"1118","111807","PANTERAJA"
NULL,"1118","111808","TRIENGGADENG"
NULL,"1171","117101","BAITURRAHMAN"
NULL,"1171","117102","KUTA ALAM"
NULL,"1171","117103","MEURAXA"
NULL,"1171","117104","SYIAH KUALA"
NULL,"1171","117105","LUENG BATA"
NULL,"1171","117106","KUTA RAJA"
NULL,"1171","117107","BANDA RAYA"
NULL,"1171","117108","JAYA BARU"
NULL,"1171","117109","ULEE KARENG"
NULL,"1172","117201","SUKAKARYA"
NULL,"1172","117202","SUKAJAYA"
NULL,"1173","117301","MUARA DUA"
NULL,"1173","117302","BANDA SAKTI"
NULL,"1173","117303","BLANG MANGAT"
NULL,"1173","117304","MUARA SATU"
NULL,"1174","117401","LANGSA TIMUR"
NULL,"1174","117402","LANGSA BARAT"
NULL,"1174","117403","LANGSA KOTA"
NULL,"1174","117404","LANGSA LAMA"
NULL,"1174","117405","LANGSA BARO"
NULL,"1175","117501","SIMPANG KIRI"
NULL,"1175","117502","PENANGGALAN"
NULL,"1175","117503","RUNDENG"
NULL,"1175","117504","SULTAN DAULAT"
NULL,"1175","117505","LONGKIB"
NULL,"1201","120101","BARUS"
NULL,"1201","120102","SORKAM"
NULL,"1201","120103","PANDAN"
NULL,"1201","120104","PINANGSORI"
NULL,"1201","120105","MANDUAMAS"
NULL,"1201","120106","KOLANG"
NULL,"1201","120107","TAPIAN NAULI"
NULL,"1201","120108","SIBABANGUN"
NULL,"1201","120109","SOSORGADONG"
NULL,"1201","120110","SORKAM BARAT"
NULL,"1201","120111","SIRANDORUNG"
NULL,"1201","120112","ANDAM DEWI"
NULL,"1201","120113","SITAHUIS"
NULL,"1201","120114","TUKKA"
NULL,"1201","120115","BADIRI"
NULL,"1201","120116","PASARIBU TOBING"
NULL,"1201","120117","BARUS UTARA"
NULL,"1201","120118","SUKA BANGUN"
NULL,"1201","120119","LUMUT"
NULL,"1201","120120","SARUDIK"
NULL,"1202","120201","TARUTUNG"
NULL,"1202","120202","SIATAS BARITA"
NULL,"1202","120203","ADIAN KOTING"
NULL,"1202","120204","SIPOHOLON"
NULL,"1202","120205","PAHAE JULU"
NULL,"1202","120206","PAHAE JAE"
NULL,"1202","120207","SIMANGUMBAN"
NULL,"1202","120208","PURBA TUA"
NULL,"1202","120209","SIBORONG-BORONG"
NULL,"1202","120210","PAGARAN"
NULL,"1202","120211","PARMONANGAN"
NULL,"1202","120212","SIPAHUTAR"
NULL,"1202","120213","PANGARIBUAN"
NULL,"1202","120214","GAROGA"
NULL,"1202","120215","MUARA"
NULL,"1203","120301","ANGKOLA BARAT"
NULL,"1203","120302","BATANG TORU"
NULL,"1203","120303","ANGKOLA TIMUR"
NULL,"1203","120304","SIPIROK"
NULL,"1203","120305","SAIPAR DOLOK HOLE"
NULL,"1203","120306","ANGKOLA SELATAN"
NULL,"1203","120307","BATANG ANGKOLA"
NULL,"1203","120314","ARSE"
NULL,"1203","120320","MARANCAR"
NULL,"1203","120321","SAYUR MATINGGI"
NULL,"1203","120322","AEK BILAH"
NULL,"1203","120329","MUARA BATANG TORU"
NULL,"1203","120330","TANO TOMBANGAN ANGKOLA"
NULL,"1203","120331","ANGKOLA SANGKUNUR"
NULL,"1203","120332","ANGKOLA MUARA TAIS"
NULL,"1204","120405","HILIDUHO"
NULL,"1204","120406","GIDO"
NULL,"1204","120410","IDANOGAWO"
NULL,"1204","120411","BAWOLATO"
NULL,"1204","120420","HILISERANGKAI"
NULL,"1204","120421","BOTOMUZOI"
NULL,"1204","120427","ULUGAWO"
NULL,"1204","120428","MA'U"
NULL,"1204","120429","SOMOLO-MOLO"
NULL,"1204","120435","SOGAE'ADU"
NULL,"1205","120501","BAHOROK"
NULL,"1205","120502","SALAPIAN"
NULL,"1205","120503","KUALA"
NULL,"1205","120504","SEI BINGAI"
NULL,"1205","120505","BINJAI"
NULL,"1205","120506","SELESAI"
NULL,"1205","120507","STABAT"
NULL,"1205","120508","WAMPU"
NULL,"1205","120509","SECANGGANG"
NULL,"1205","120510","HINAI"
NULL,"1205","120511","TANJUNG PURA"
NULL,"1205","120512","PADANG TUALANG"
NULL,"1205","120513","GEBANG"
NULL,"1205","120514","BABALAN"
NULL,"1205","120515","PANGKALAN SUSU"
NULL,"1205","120516","BESITANG"
NULL,"1205","120517","SEI LEPAN"
NULL,"1205","120518","BERANDAN BARAT"
NULL,"1205","120519","BATANG SERANGAN"
NULL,"1205","120520","SAWIT SEBERANG"
NULL,"1205","120521","SIRAPIT"
NULL,"1205","120522","KUTAMBARU"
NULL,"1205","120523","PEMATANG JAYA"
NULL,"1206","120601","KABANJAHE"
NULL,"1206","120602","BERASTAGI"
NULL,"1206","120603","BARUSJAHE"
NULL,"1206","120604","TIGAPANAH"
NULL,"1206","120605","MEREK"
NULL,"1206","120606","MUNTE"
NULL,"1206","120607","JUHAR"
NULL,"1206","120608","TIGABINANGA"
NULL,"1206","120609","LAUBALENG"
NULL,"1206","120610","MARDINGDING"
NULL,"1206","120611","PAYUNG"
NULL,"1206","120612","SIMPANG EMPAT"
NULL,"1206","120613","KUTABULUH"
NULL,"1206","120614","DOLAT RAYAT"
NULL,"1206","120615","MERDEKA"
NULL,"1206","120616","NAMAN TERAN"
NULL,"1206","120617","TIGANDERKET"
NULL,"1207","120701","GUNUNG MERIAH"
NULL,"1207","120702","TANJUNG MORAWA"
NULL,"1207","120703","SIBOLANGIT"
NULL,"1207","120704","KUTALIMBARU"
NULL,"1207","120705","PANCUR BATU"
NULL,"1207","120706","NAMORAMBE"
NULL,"1207","120707","SIBIRU-BIRU"
NULL,"1207","120708","STM HILIR"
NULL,"1207","120709","BANGUN PURBA"
NULL,"1207","120719","GALANG"
NULL,"1207","120720","STM HULU"
NULL,"1207","120721","PATUMBAK"
NULL,"1207","120722","DELI TUA"
NULL,"1207","120723","SUNGGAL"
NULL,"1207","120724","HAMPARAN PERAK"
NULL,"1207","120725","LABUHAN DELI"
NULL,"1207","120726","PERCUT SEI TUAN"
NULL,"1207","120727","BATANG KUIS"
NULL,"1207","120728","LUBUK PAKAM"
NULL,"1207","120731","PAGAR MERBAU"
NULL,"1207","120732","PANTAI LABU"
NULL,"1207","120733","BERINGIN"
NULL,"1208","120801","SIANTAR"
NULL,"1208","120802","GUNUNG MALELA"
NULL,"1208","120803","GUNUNG MALIGAS"
NULL,"1208","120804","PANEI"
NULL,"1208","120805","PANOMBEIAN PANE"
NULL,"1208","120806","JORLANG HATARAN"
NULL,"1208","120807","RAYA KAHEAN"
NULL,"1208","120808","BOSAR MALIGAS"
NULL,"1208","120809","SIDAMANIK"
NULL,"1208","120810","PEMATANG SIDAMANIK"
NULL,"1208","120811","TANAH JAWA"
NULL,"1208","120812","HATONDUHAN"
NULL,"1208","120813","DOLOK PANRIBUAN"
NULL,"1208","120814","PURBA"
NULL,"1208","120815","HARANGGAOL HORISON"
NULL,"1208","120816","GIRSANG SIPANGAN BOLON"
NULL,"1208","120817","DOLOK BATU NANGGAR"
NULL,"1208","120818","HUTA BAYU RAJA"
NULL,"1208","120819","JAWA MARAJA BAH JAMBI"
NULL,"1208","120820","DOLOK PARDAMEAN"
NULL,"1208","120821","PEMATANG BANDAR"
NULL,"1208","120822","BANDAR HULUAN"
NULL,"1208","120823","BANDAR"
NULL,"1208","120824","BANDAR MASILAM"
NULL,"1208","120825","SILIMAKUTA"
NULL,"1208","120826","DOLOK SILAU"
NULL,"1208","120827","SILOU KAHEAN"
NULL,"1208","120828","TAPIAN DOLOK"
NULL,"1208","120829","RAYA"
NULL,"1208","120830","UJUNG PADANG"
NULL,"1208","120831","PAMATANG SILIMA HUTA"
NULL,"1208","120832","DOLOG MASAGAL"
NULL,"1209","120908","MERANTI"
NULL,"1209","120909","AIR JOMAN"
NULL,"1209","120910","TANJUNG BALAI"
NULL,"1209","120911","SEI KEPAYANG"
NULL,"1209","120912","SIMPANG EMPAT"
NULL,"1209","120913","AIR BATU"
NULL,"1209","120914","PULAU RAKYAT"
NULL,"1209","120915","BANDAR PULAU"
NULL,"1209","120916","BUNTU PANE"
NULL,"1209","120917","BANDAR PASIR MANDOGE"
NULL,"1209","120918","AEK KUASAN"
NULL,"1209","120919","KOTA KISARAN BARAT"
NULL,"1209","120920","KOTA KISARAN TIMUR"
NULL,"1209","120921","AEK SONGSONGAN"
NULL,"1209","120922","RAHUNIG"
NULL,"1209","120923","SEI DADAP"
NULL,"1209","120924","SEI KEPAYANG BARAT"
NULL,"1209","120925","SEI KEPAYANG TIMUR"
NULL,"1209","120926","TINGGI RAJA"
NULL,"1209","120927","SETIA JANJI"
NULL,"1209","120928","SILAU LAUT"
NULL,"1209","120929","RAWANG PANCA ARGA"
NULL,"1209","120930","PULO BANDRING"
NULL,"1209","120931","TELUK DALAM"
NULL,"1209","120932","AEK LEDONG"
NULL,"1210","121001","RANTAU UTARA"
NULL,"1210","121002","RANTAU SELATAN"
NULL,"1210","121007","BILAH BARAT"
NULL,"1210","121008","BILAH HILIR"
NULL,"1210","121009","BILAH HULU"
NULL,"1210","121014","PANGKATAN"
NULL,"1210","121018","PANAI TENGAH"
NULL,"1210","121019","PANAI HILIR"
NULL,"1210","121020","PANAI HULU"
NULL,"1211","121101","SIDIKALANG"
NULL,"1211","121102","SUMBUL"
NULL,"1211","121103","TIGALINGGA"
NULL,"1211","121104","SIEMPAT NEMPU"
NULL,"1211","121105","SILIMA PUNGGA PUNGGA"
NULL,"1211","121106","TANAH PINEM"
NULL,"1211","121107","SIEMPAT NEMPU HULU"
NULL,"1211","121108","SIEMPAT NEMPU HILIR"
NULL,"1211","121109","PEGAGAN HILIR"
NULL,"1211","121110","PARBULUAN"
NULL,"1211","121111","LAE PARIRA"
NULL,"1211","121112","GUNUNG SITEMBER"
NULL,"1211","121113","BERAMPU"
NULL,"1211","121114","SILAHISABUNGAN"
NULL,"1211","121115","SITINJO"
NULL,"1212","121201","BALIGE"
NULL,"1212","121202","LAGUBOTI"
NULL,"1212","121203","SILAEN"
NULL,"1212","121204","HABINSARAN"
NULL,"1212","121205","PINTU POHAN MERANTI"
NULL,"1212","121206","BORBOR"
NULL,"1212","121207","PORSEA"
NULL,"1212","121208","AJIBATA"
NULL,"1212","121209","LUMBAN JULU"
NULL,"1212","121210","ULUAN"
NULL,"1212","121219","SIGUMPAR"
NULL,"1212","121220","SIANTAR NARUMONDA"
NULL,"1212","121221","NASSAU"
NULL,"1212","121222","TAMPAHAN"
NULL,"1212","121223","BONATUA LUNASI"
NULL,"1212","121224","PARMAKSIAN"
NULL,"1213","121301","PANYABUNGAN"
NULL,"1213","121302","PANYABUNGAN UTARA"
NULL,"1213","121303","PANYABUNGAN TIMUR"
NULL,"1213","121304","PANYABUNGAN SELATAN"
NULL,"1213","121305","PANYABUNGAN BARAT"
NULL,"1213","121306","SIABU"
NULL,"1213","121307","BUKIT MALINTANG"
NULL,"1213","121308","KOTANOPAN"
NULL,"1213","121309","LEMBAH SORIK MARAPI"
NULL,"1213","121310","TAMBANGAN"
NULL,"1213","121311","ULU PUNGKUT"
NULL,"1213","121312","MUARA SIPONGI"
NULL,"1213","121313","BATANG NATAL"
NULL,"1213","121314","LINGGA BAYU"
NULL,"1213","121315","BATAHAN"
NULL,"1213","121316","NATAL"
NULL,"1213","121317","MUARA BATANG GADIS"
NULL,"1213","121318","RANTO BAEK"
NULL,"1213","121319","HUTA BARGOT"
NULL,"1213","121320","PUNCAK SORIK MARAPI"
NULL,"1213","121321","PAKANTAN"
NULL,"1213","121322","SINUNUKAN"
NULL,"1213","121323","NAGA JUANG"
NULL,"1214","121401","LOLOMATUA"
NULL,"1214","121402","GOMO"
NULL,"1214","121403","LAHUSA"
NULL,"1214","121404","HIBALA"
NULL,"1214","121405","PULAU-PULAU BATU"
NULL,"1214","121406","TELUK DALAM"
NULL,"1214","121407","AMANDRAYA"
NULL,"1214","121408","LOLOWAU"
NULL,"1214","121409","SUSUA"
NULL,"1214","121410","MANIAMOLO"
NULL,"1214","121411","HILIMEGAI"
NULL,"1214","121412","TOMA"
NULL,"1214","121413","MAZINO"
NULL,"1214","121414","UMBUNASI"
NULL,"1214","121415","ARAMO"
NULL,"1214","121416","PULAU-PULAU BATU TIMUR"
NULL,"1214","121417","MAZO"
NULL,"1214","121418","FANAYAMA"
NULL,"1214","121419","ULUNOYO"
NULL,"1214","121420","HURUNA"
NULL,"1214","121421","O'O'U"
NULL,"1214","121422","ONOHAZUMBA"
NULL,"1214","121423","HILISALAWA'AHE"
NULL,"1214","121424","ULUSUSUA"
NULL,"1214","121425","SIDUA'ORI"
NULL,"1214","121426","SOMAMBAWA"
NULL,"1214","121427","BORONADU"
NULL,"1214","121428","SIMUK"
NULL,"1214","121429","PULAU-PULAU BATU BARAT"
NULL,"1214","121430","PULAU-PULAU BATU UTARA"
NULL,"1214","121431","TANAH MASA"
NULL,"1214","121432","LUAHAGUNDRE MANIAMOLO"
NULL,"1214","121433","ONOLALU"
NULL,"1214","121434","ULU IDANOTAE"
NULL,"1214","121435","IDANOTAE"
NULL,"1215","121501","SITELU TALI URANG JEHE"
NULL,"1215","121502","KERAJAAN"
NULL,"1215","121503","SALAK"
NULL,"1215","121504","SITELU TALI URANG JULU"
NULL,"1215","121505","PERGETTENG GETTENG SENGKUT"
NULL,"1215","121506","PAGINDAR"
NULL,"1215","121507","TINADA"
NULL,"1215","121508","SIEMPAT RUBE"
NULL,"1216","121601","PARLILITAN"
NULL,"1216","121602","POLLUNG"
NULL,"1216","121603","BAKTIRAJA"
NULL,"1216","121604","PARANGINAN"
NULL,"1216","121605","LINTONG NIHUTA"
NULL,"1216","121606","DOLOK SANGGUL"
NULL,"1216","121607","SIJAMAPOLANG"
NULL,"1216","121608","ONAN GANJANG"
NULL,"1216","121609","PAKKAT"
NULL,"1216","121610","TARABINTANG"
NULL,"1217","121701","SIMANINDO"
NULL,"1217","121702","ONAN RUNGGU"
NULL,"1217","121703","NAINGGOLAN"
NULL,"1217","121704","PALIPI"
NULL,"1217","121705","HARIAN"
NULL,"1217","121706","SIANJAR MULA MULA"
NULL,"1217","121707","RONGGUR NIHUTA"
NULL,"1217","121708","PANGURURAN"
NULL,"1217","121709","SITIO-TIO"
NULL,"1218","121801","PANTAI CERMIN"
NULL,"1218","121802","PERBAUNGAN"
NULL,"1218","121803","TELUK MENGKUDU"
NULL,"1218","121804","SEI RAMPAH"
NULL,"1218","121805","TANJUNG BERINGIN"
NULL,"1218","121806","BANDAR KHALIPAH"
NULL,"1218","121807","DOLOK MERAWAN"
NULL,"1218","121808","SIPISPIS"
NULL,"1218","121809","DOLOK MASIHUL"
NULL,"1218","121810","KOTARIH"
NULL,"1218","121811","SILINDA"
NULL,"1218","121812","SERBA JADI"
